model,alpha,scenario,budget_pct,seed,yield_kg_ha,pct_mpc,mean_abs_du,water_used_mm,drought_days,waterlog_days,spatial_equity_cv
a3_1p15,0.2,moderate,100,0,3769.038532454042,101.36091892391966,0.41342441194721585,432.5293420808859,17.16923076923077,13.153846153846153,0.009979346450465219
a3_1p15,0.2,wet,70,0,3709.2275436729315,98.81414891269296,0.5277509211518203,324.3052812518982,24.26923076923077,22.592307692307692,0.006148910863945101
a3_1p15,0.2,wet,85,0,3704.6918180352327,98.98206799563887,0.5064548151607062,333.78748014160186,17.361538461538462,26.29230769230769,0.006539261538589838
a3_1p15,0.2,wet,100,0,3718.560750369619,98.93185603728568,0.4821373629593079,340.08139527684483,10.9,27.423076923076923,0.007329742165787335
a3_1p15,0.3,dry,70,0,3764.0401789951056,99.9406261941938,0.7273561841801925,338.7999999999999,36.323076923076925,10.423076923076923,0.043213205008859994
a3_1p15,0.3,dry,85,0,4100.615628033548,100.77415587986012,0.7717712911615683,411.39999999999986,13.584615384615384,17.03076923076923,0.0036944033417274195
a3_1p15,0.3,dry,100,0,4199.36713837217,101.30863547731606,0.6923256749504041,472.5079401565384,8.115384615384615,10.161538461538461,0.005963332253866312
a3_1p15,0.3,moderate,70,0,3595.8307339570856,99.5595501494461,0.6593853601791698,338.8,39.54615384615385,5.2153846153846155,0.03217498844466825
a3_1p15,0.3,moderate,85,0,3772.3108831131085,101.26805285720768,0.7030419439375706,411.3999999999999,10.946153846153846,8.8,0.010624957898295298
a3_1p15,0.3,moderate,100,0,3772.500024664019,101.4540089860748,0.6317440849685597,434.24275087991816,16.384615384615383,12.830769230769231,0.009461129591534952
a3_1p15,0.3,wet,70,0,3730.390377273132,99.37792866633784,0.6981970511399793,326.0846977858176,22.415384615384614,22.9,0.005115169373740298
