pool,alpha,scenario,budget_pct,seed,yield_kg_ha,pct_mpc,mean_abs_du,water_used_mm,drought_days,waterlog_days,spatial_equity_cv
A,0.5,moderate,70,1,3599.6728446784746,99.66592857583684,1.0916247999356141,338.7999999999998,53.84615384615385,0.45384615384615384,0.02685177453301653
A,0.5,moderate,70,2,3637.7987278928463,100.72153882634939,1.4009829822809807,338.79999999999995,42.792307692307695,1.8615384615384616,0.008482214011902649
A,0.5,moderate,85,0,3677.4199384291255,98.72069621039871,1.173533531817134,383.99188073222064,34.215384615384615,2.2153846153846155,0.01937079347060669
A,0.5,moderate,85,1,3798.149161905994,101.96168396652331,1.051297822416275,408.06940723818764,27.784615384615385,5.7615384615384615,0.008092739342309172
A,0.5,moderate,85,2,3791.1573469173336,101.77398801256335,1.5121077170706076,411.4,12.384615384615385,9.761538461538462,0.009341271797761792
A,0.5,moderate,100,0,3797.5782005694873,102.12843747302871,1.04711793157723,404.9735253448143,18.161538461538463,3.292307692307692,0.014326394527324099
A,0.5,moderate,100,1,3830.53363335923,103.01470937562156,1.0167916134941553,407.35091876460405,24.8,6.015384615384615,0.005484112192725584
A,0.5,moderate,100,2,3822.1663975652464,102.78968893562646,1.4465334723025174,413.45201931211574,14.138461538461538,6.8,0.00938329501172901
A,0.5,wet,70,0,3693.1080058689495,98.38472300387174,0.8484277744316694,280.1346278155687,37.146153846153844,10.992307692307692,0.0069603612428157805
A,0.5,wet,70,1,3698.4106410606373,98.52598567306411,1.0354933935588155,283.7758137592476,27.915384615384614,9.023076923076923,0.002783243130607694
A,0.5,wet,70,2,3722.048006458481,99.15568717204883,1.20473266261258,304.71388451790415,35.16153846153846,13.507692307692308,0.004547836238357668
A,0.5,wet,85,0,3744.337714186405,100.04132824759273,0.8236882093790533,301.0871670113857,23.646153846153847,13.138461538461538,0.006601895796690469
A,0.5,wet,85,1,3732.0999500933526,99.71435929657875,1.0288972229716342,291.3347572469857,32.04615384615385,9.76923076923077,0.003094158822796814
A,0.5,wet,85,2,3725.6280201360787,99.54144207631893,1.152273300091514,296.3262721819269,28.746153846153845,15.315384615384616,0.005644540543544179
A,0.5,wet,100,0,3763.682616116671,100.13231778200166,0.815718165798673,316.00718700782227,15.461538461538462,16.9,0.007280004319816747
A,0.5,wet,100,1,3746.6670032641223,99.67961947367168,1.038753185876947,293.92199796203965,31.7,13.038461538461538,0.0037441953885684835
A,0.5,wet,100,2,3722.4949056115574,99.036523758523,1.1299430728068653,293.98603741986534,23.861538461538462,18.107692307692307,0.005516135157044144
A,0.7,dry,70,0,3714.613602561362,98.62828021367285,1.5426789609223897,338.8,61.05384615384615,3.8153846153846156,0.020647717711151543
A,0.7,dry,70,1,3703.288617093479,98.32758572438009,1.526954791078012,338.8000000000001,65.29230769230769,0.7692307692307693,0.0355734661524478
A,0.7,dry,70,2,3769.1733932932593,100.07692034275505,2.0196417918578042,338.79999999999984,47.5,3.6,0.0097447247927634
A,0.7,dry,85,0,4034.2056007876113,99.14210473321872,1.6086834608343534,411.3999999999998,42.73076923076923,1.9307692307692308,0.018781153781688695
A,0.7,dry,85,1,4043.840034754169,99.37887453522664,1.5809304587741149,411.39999999999986,43.51538461538462,1.476923076923077,0.009337892536988603
A,0.7,dry,85,2,4090.678229566586,100.52994061244912,2.1966516371003646,411.4,24.630769230769232,4.569230769230769,0.0045469194295121845
A,0.7,dry,100,0,4191.093845324067,101.10904444324129,1.392287761985048,483.1231375369747,19.392307692307693,2.207692307692308,0.007416841348963555
A,0.7,dry,100,1,4149.534979295865,100.10644765411325,1.513320817296899,458.98487899043295,31.49230769230769,2.1846153846153844,0.007420538308329613
A,0.7,dry,100,2,4156.195788018423,100.26713792496186,2.204158201654723,483.99999999999994,21.246153846153845,5.861538461538461,0.008042938605872066
A,0.7,moderate,70,0,3511.944028224564,97.23693729468081,1.650277971160375,338.7999999999999,53.98461538461538,1.4384615384615385,0.02690184424484059
A,0.7,moderate,70,1,3600.220077066396,99.6810800705538,1.587031704869782,338.79999999999995,53.1,0.46153846153846156,0.026284576104298577
A,0.7,moderate,70,2,3637.1997265702753,100.70495397944575,1.9598034093050305,338.8,42.69230769230769,2.0923076923076924,0.008413430923303879
A,0.7,moderate,85,0,3672.5955793546477,98.59118582143704,1.6222721667623918,383.6006599227153,34.146153846153844,2.0,0.018668987776841527
A,0.7,moderate,85,1,3801.383604602143,102.04851289554492,1.5460485892591784,406.5734031041527,28.49230769230769,5.253846153846154,0.007924160438258393
A,0.7,moderate,85,2,3791.5508249340237,101.78455096822289,2.137335262393735,411.4000000000002,12.1,9.853846153846154,0.009081444299028402
A,0.7,moderate,100,0,3794.2051312854455,102.03772537250744,1.4303275386108594,404.8152541935331,18.407692307692308,3.0923076923076924,0.013970133558641453
A,0.7,moderate,100,1,3830.4396502822788,103.01218188460201,1.498650604756071,407.45308552560175,24.715384615384615,5.507692307692308,0.0055340710588394175
A,0.7,moderate,100,2,3823.6432255009095,102.82940533421522,2.0987238676332347,413.09547962480764,14.923076923076923,6.861538461538461,0.009331540386848781
A,0.7,wet,70,0,3688.5772505574832,98.2640232827673,1.140485868523445,280.5937637829083,37.69230769230769,11.107692307692307,0.006843668500624046
A,0.7,wet,70,1,3689.6359596154475,98.2922273854483,1.52047013429834,280.87324036178927,30.73846153846154,9.815384615384616,0.0026395523063982088
A,0.7,wet,70,2,3714.259177888264,98.94819209197328,1.6747567048780798,305.57099498860026,36.215384615384615,14.1,0.004195947236905506
A,0.7,wet,85,0,3741.4836105522627,99.9650722204096,1.0897270094541696,301.39440657479753,24.73846153846154,13.638461538461538,0.006437140817979511
A,0.7,wet,85,1,3726.039787508803,99.55244368943205,1.5105478607267304,290.48743617672073,32.83846153846154,10.615384615384615,0.00310970949460977
A,0.7,wet,85,2,3724.202519736114,99.50335551353652,1.636003799688963,297.63248318091684,29.93076923076923,16.053846153846155,0.005223515640530441
A,0.7,wet,100,0,3761.389324912928,100.07130504872904,1.0838529215176846,315.7607604509466,17.046153846153846,18.407692307692308,0.006941868330022502
A,0.7,wet,100,1,3741.5913776332172,99.54458307170732,1.508115149637394,293.70358505861583,31.515384615384615,13.507692307692308,0.0037689979021738717
